# {"env_id": "SeaquestNoFrameskip-v4", "t_start": 1554416477.9348264} 
r,l,t
240.0,1284,38457.304543
60.0,655,38463.79215
400.0,1524,38478.671342
180.0,1178,38490.191554
320.0,1577,38505.658169
80.0,665,38512.159745
180.0,941,38521.321234
280.0,1382,38534.891926
120.0,797,38542.64219
180.0,775,38550.164068
200.0,940,38559.333542
260.0,1037,38569.528133
380.0,1707,38586.367138
320.0,1388,38600.03158
260.0,1279,38612.558565
80.0,702,38619.341417
320.0,1471,38633.723938
160.0,1106,38644.568431
200.0,895,38653.439709
280.0,1271,38667.089591
200.0,915,38676.635052
200.0,990,38686.934511
140.0,773,38695.467206
180.0,760,38702.937028
200.0,1248,38715.69591
100.0,758,38723.377334
100.0,850,38732.037816
200.0,872,38741.177522
480.0,1959,38761.494416
320.0,1435,38776.677939
260.0,1105,38793.864878
80.0,647,38800.190664
120.0,819,38809.351375
100.0,584,38815.303531
180.0,928,38825.958446
240.0,1084,38836.649462
120.0,833,38844.641448
240.0,1409,38859.028558
120.0,826,38867.468232
80.0,703,38874.666737
100.0,759,38882.379014
180.0,1578,38897.419598
180.0,874,38905.77035
160.0,1272,38918.108102
200.0,852,38926.403068
320.0,1275,38938.968771
80.0,905,38947.898425
280.0,1415,38962.778185
280.0,1279,38976.849285
120.0,563,38982.535903
240.0,1390,38996.946835
280.0,1397,39011.841818
140.0,561,39017.520918
360.0,1367,39031.78019
220.0,1118,39043.366531
420.0,1707,39062.835022
260.0,1348,39078.306959
160.0,945,39091.319192
260.0,1052,39105.943523
180.0,1103,39118.761267
180.0,1061,39129.68693
260.0,1164,39141.405218
280.0,1432,39162.618075
280.0,1272,39181.309896
380.0,1420,39195.756378
420.0,1480,39210.639602
340.0,1393,39224.203209
360.0,1134,39235.476693
400.0,1244,39247.637301
280.0,1096,39258.26796
200.0,1168,39270.254627
480.0,1758,39287.856685
340.0,1551,39304.190424
440.0,1439,39319.43751
520.0,1537,39335.507241
460.0,1736,39353.422852
380.0,1329,39366.938073
380.0,1235,39379.959191
60.0,729,39387.339053
360.0,1675,39404.916132
140.0,946,39414.647412
320.0,962,39424.801295
360.0,1382,39438.320355
100.0,681,39444.853275
160.0,1054,39454.931313
60.0,708,39461.655684
280.0,1167,39472.876748
200.0,1209,39484.602526
320.0,1490,39499.022113
320.0,1322,39511.728426
200.0,976,39521.105767
160.0,1122,39531.796729
80.0,742,39538.959869
200.0,1150,39549.943588
300.0,1336,39562.93342
340.0,2010,39582.456453
160.0,1520,39597.093126
300.0,1537,39611.842487
460.0,1531,39627.062591
220.0,874,39635.286358
440.0,1587,39650.707868
160.0,915,39660.351393
220.0,786,39667.868913
280.0,1146,39679.270813
320.0,1298,39692.289057
140.0,758,39699.639545
260.0,1117,39710.655766
300.0,1609,39727.153689
120.0,1051,39737.564431
240.0,1065,39749.1581
300.0,1280,39762.194066
260.0,1070,39772.633114
200.0,937,39781.91672
320.0,1349,39795.481599
100.0,1223,39807.98224
220.0,1029,39817.903338
240.0,1046,39828.03778
220.0,1024,39837.886725
260.0,1532,39853.296798
320.0,1491,39868.068288
180.0,930,39876.965055
140.0,808,39884.686337
240.0,1030,39894.924838
300.0,1251,39908.562758
300.0,1243,39921.765633
200.0,1077,39932.994829
340.0,1320,39946.093864
280.0,1038,39956.443977
320.0,970,39965.74955
160.0,710,39972.483416
360.0,1497,39987.380922
120.0,630,39993.467224
200.0,977,40003.53612
240.0,936,40014.734382
220.0,1334,40029.768553
200.0,851,40039.101686
240.0,1276,40054.187692
180.0,856,40063.038299
160.0,846,40071.589714
200.0,1016,40081.938813
240.0,874,40090.58126
160.0,686,40097.475512
200.0,1143,40108.816228
220.0,1144,40120.455799
140.0,941,40132.354836
240.0,856,40143.0627
280.0,1169,40155.240235
360.0,1376,40168.965878
280.0,1207,40180.496584
260.0,1071,40191.14465
320.0,1307,40204.41225
600.0,1763,40221.316247
520.0,2039,40240.684647
480.0,1718,40257.274291
480.0,1447,40271.235037
440.0,1646,40287.833225
320.0,1284,40300.336965
480.0,1750,40317.347823
340.0,1155,40328.649038
520.0,1627,40344.521619
300.0,935,40353.692439
560.0,1889,40372.440107
440.0,1393,40386.010954
420.0,1525,40400.955521
280.0,1094,40411.385512
640.0,2033,40430.911371
260.0,1247,40442.744615
560.0,1819,40460.255489
520.0,1694,40476.478747
360.0,1501,40490.83966
500.0,1684,40507.013776
600.0,1653,40523.018232
420.0,1658,40538.869653
500.0,1572,40553.885318
640.0,2024,40574.906538
540.0,1793,40594.28015
560.0,1898,40616.361951
360.0,1270,40630.028374
500.0,1616,40648.676161
480.0,1790,40670.002938
620.0,2019,40692.361259
420.0,1366,40706.830969
400.0,1203,40719.317569
480.0,1619,40736.39817
320.0,1259,40749.268959
460.0,1600,40766.331181
480.0,1786,40785.139861
360.0,1284,40798.662681
580.0,1869,40817.93609
480.0,1444,40832.659724
720.0,2106,40852.956395
720.0,2159,40873.78838
600.0,1664,40889.044644
540.0,1780,40906.387064
640.0,1987,40926.526449
520.0,1640,40943.124043
380.0,1343,40956.376109
500.0,1622,40972.476151
620.0,1934,40991.291992
440.0,1509,41006.441875
700.0,2240,41029.001939
560.0,1725,41046.011585
520.0,1691,41061.595095
480.0,1622,41077.215327
660.0,2076,41098.125865
640.0,2026,41118.35779
360.0,1369,41130.858243
540.0,1785,41147.449287
620.0,1740,41163.287185
660.0,1854,41180.364908
340.0,1056,41191.860906
800.0,2302,41214.570978
460.0,1495,41228.779591
680.0,1854,41246.596382
560.0,1572,41261.585027
380.0,1225,41272.915672
720.0,2041,41291.481714
320.0,968,41300.484661
400.0,1217,41311.511011
360.0,1127,41321.766964
540.0,1452,41335.140789
600.0,1821,41352.490536
500.0,1456,41366.205135
520.0,1462,41380.667323
480.0,1510,41395.027484
500.0,1481,41408.925349
760.0,2097,41429.001224
600.0,1747,41445.113739
500.0,1477,41458.792865
380.0,1222,41469.968622
620.0,1786,41486.864654
600.0,1778,41503.736306
820.0,2244,41525.21878
780.0,2243,41546.473051
500.0,1596,41562.043378
620.0,1763,41579.606389
560.0,1801,41599.299701
500.0,1456,41614.743881
520.0,1810,41632.003436
460.0,1574,41646.34451
640.0,2019,41664.774132
340.0,1188,41675.637707
540.0,1746,41692.235344
420.0,1347,41705.155247
380.0,1440,41720.247391
500.0,1599,41736.036348
520.0,1812,41753.660147
660.0,1943,41771.611621
560.0,1745,41787.640819
620.0,1944,41805.521444
600.0,1760,41821.80525
540.0,1582,41836.25288
640.0,1948,41854.243882
360.0,1186,41865.089132
500.0,1538,41879.07834
560.0,1571,41893.577994
500.0,1561,41907.818993
620.0,1833,41924.638065
740.0,2063,41943.556321
800.0,2266,41964.585713
640.0,1858,41981.485967
340.0,1018,41990.76024
640.0,1757,42006.835983
600.0,1814,42023.910445
640.0,1821,42041.223086
580.0,1867,42058.163616
520.0,1427,42071.407108
500.0,1655,42086.874428
720.0,2094,42106.138971
440.0,1415,42119.18313
780.0,2263,42139.774004
500.0,1359,42152.266566
640.0,1866,42169.415905
640.0,1857,42186.425081
660.0,1958,42204.676437
780.0,2271,42225.800024
600.0,1849,42243.189156
540.0,1701,42259.992136
320.0,1030,42269.350537
580.0,1776,42286.353574
520.0,1774,42303.539909
320.0,1378,42316.183127
440.0,1531,42330.346802
600.0,1882,42347.777004
620.0,1856,42365.003377
440.0,1418,42378.059807
500.0,1579,42392.501143
480.0,1315,42404.823055
560.0,1672,42420.297246
680.0,1788,42436.748464
420.0,1132,42447.362334
480.0,1305,42459.161078
340.0,991,42468.208897
380.0,1081,42478.977825
800.0,2029,42497.603015
580.0,1746,42514.503544
700.0,1971,42533.134094
520.0,1388,42546.908053
640.0,1788,42564.351324
600.0,1890,42582.013838
640.0,1838,42600.148263
480.0,2002,42619.203927
260.0,850,42627.305539
260.0,1002,42637.49882
460.0,1333,42650.216813
520.0,1230,42662.623591
400.0,1259,42675.276865
240.0,703,42681.973262
260.0,790,42689.490923
340.0,822,42697.30538
320.0,928,42706.682558
400.0,1182,42719.165198
180.0,505,42724.210663
440.0,1116,42735.507439
440.0,1436,42750.105249
400.0,1079,42760.685942
440.0,1341,42774.406268
500.0,1457,42789.172993
400.0,1048,42800.145636
420.0,1174,42812.182432
580.0,1815,42831.462849
660.0,1865,42850.880897
340.0,1176,42863.70539
